venue,address,country,latitude,longitude,humandate,humantime,startdate,enddate,instructor,helper,carpentry,curriculum,title,slug,flavor,eventbrite
Netherlands eScience Center,online,NA,NA,NA,"September 14 - October 05, 2022 (weekly, on Wednesdays)",9:00 - 13:00 CEST,2022-09-13T22:00:00Z,2022-10-04T22:00:00Z,"Barbara Vreede, Lieke de Boer","Eva Viviani, Pranav Chandramouli, Djura Smits, Ji Qi",ds,ds-rpackaging,Reproducible Research with R Packages,2022-09-14-ds-rpackaging,NA,NA
